name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugs
16.0,3.0,1.0,0.0,6.0,4.0,0.0,5.0,1.0,3.0,0.5625,65.0,0.0,1.0,0.0,0.571428571,0.0,0.0,18.0,0.0,0.0,0.0
17.0,5.0,5.0,0.0,7.0,8.0,6.0,0.0,7.0,5.0,0.916666667,41.0,1.0,0.0,0.971830986,0.325,1.0,2.0,6.6,1.0,0.8,0.0
18.0,16.0,2.0,0.0,30.0,47.0,74.0,8.0,23.0,14.0,0.6,225.0,1.0,0.0,0.70212766,0.236111111,2.0,3.0,12.9375,2.0,1.0625,0.0
19.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
20.0,8.0,3.0,0.0,14.0,38.0,0.0,0.0,14.0,7.0,0.80952381,255.0,0.444444444,2.0,0.922077922,0.265306122,2.0,8.0,29.75,3.0,1.375,0.0
21.0,7.0,3.0,0.0,13.0,30.0,0.0,0.0,13.0,7.0,0.0,106.0,1.0,1.0,0.922077922,0.28571428600000004,2.0,8.0,14.0,1.0,0.8571,0.0
22.0,9.0,2.0,7.0,21.0,15.0,36.0,15.0,8.0,8.0,2.0,51.0,0.0,0.0,0.7894736840000001,0.28571428600000004,1.0,7.0,4.666666667,2.0,1.1111,1.0
23.0,12.0,1.0,0.0,3.0,44.0,64.0,1.0,2.0,0.0,0.981818182,586.0,1.0,0.0,0.0,0.318181818,0.0,0.0,47.41666667,8.0,1.8333,0.0
24.0,4.0,1.0,0.0,68.0,4.0,6.0,68.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,0.0
25.0,5.0,3.0,0.0,23.0,36.0,2.0,2.0,22.0,4.0,1.0,537.0,1.0,1.0,0.9375,0.4,3.0,7.0,105.8,17.0,4.8,1.0
26.0,6.0,3.0,0.0,13.0,51.0,3.0,0.0,13.0,6.0,2.0,851.0,0.0,0.0,0.615384615,0.38888888899999996,2.0,5.0,140.83333330000002,5.0,1.6667,1.0
27.0,8.0,2.0,0.0,3.0,21.0,0.0,1.0,3.0,8.0,0.0,85.0,1.0,1.0,0.65,0.34375,1.0,5.0,9.5,2.0,1.0,0.0
28.0,5.0,1.0,2.0,21.0,6.0,10.0,19.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,1.0,0.8,0.0
29.0,3.0,5.0,0.0,9.0,11.0,3.0,0.0,9.0,3.0,2.0,37.0,0.0,0.0,0.99,0.533333333,3.0,5.0,11.33333333,1.0,0.3333,0.0
30.0,5.0,3.0,0.0,5.0,17.0,10.0,1.0,4.0,5.0,2.0,74.0,0.0,0.0,0.98,0.46666666700000003,2.0,6.0,13.8,16.0,3.8,1.0
31.0,20.0,3.0,0.0,55.0,105.0,130.0,2.0,55.0,15.0,0.847953216,1393.0,1.0,4.0,0.7466666670000001,0.23636363600000002,1.0,4.0,68.2,11.0,2.5,1.0
32.0,5.0,3.0,2.0,18.0,16.0,8.0,18.0,0.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
33.0,12.0,4.0,1.0,16.0,47.0,18.0,2.0,14.0,9.0,0.545454545,331.0,1.0,2.0,0.948356808,0.229166667,2.0,6.0,26.41666667,4.0,1.1667,1.0
34.0,6.0,5.0,0.0,11.0,25.0,3.0,1.0,11.0,4.0,0.75,261.0,1.0,2.0,0.961538462,0.4,1.0,6.0,41.83333333,10.0,2.8333,1.0
35.0,4.0,2.0,0.0,17.0,7.0,0.0,1.0,16.0,4.0,0.166666667,93.0,1.0,0.0,0.8,0.4,0.0,0.0,21.75,12.0,4.0,0.0
36.0,20.0,2.0,0.0,49.0,52.0,188.0,17.0,36.0,19.0,2.0,298.0,0.0,0.0,0.634615385,0.245,1.0,2.0,13.9,4.0,1.45,0.0
37.0,4.0,4.0,0.0,5.0,6.0,4.0,1.0,4.0,4.0,0.666666667,26.0,1.0,0.0,0.9642857140000001,0.45,0.0,0.0,5.25,1.0,0.75,0.0
38.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,2.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,1.0,3.0,0.0,12.0,2.0,0.0,12.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
40.0,13.0,1.0,0.0,12.0,32.0,34.0,3.0,9.0,13.0,0.8263888890000001,289.0,0.75,0.0,0.0,0.201923077,0.0,0.0,20.30769231,2.0,1.0769,0.0
41.0,5.0,2.0,10.0,24.0,17.0,10.0,14.0,10.0,4.0,2.0,56.0,0.0,0.0,0.931034483,0.44,1.0,4.0,10.2,1.0,0.8,0.0
42.0,7.0,1.0,0.0,5.0,34.0,15.0,1.0,5.0,4.0,0.833333333,189.0,0.5,0.0,0.0,0.233333333,0.0,0.0,25.71428571,2.0,0.8571,0.0
43.0,6.0,3.0,0.0,39.0,72.0,0.0,3.0,37.0,5.0,0.52,550.0,1.0,2.0,0.918032787,0.305555556,2.0,10.0,89.83333333,30.0,7.5,1.0
44.0,10.0,5.0,0.0,21.0,52.0,39.0,4.0,18.0,6.0,1.0222222220000001,304.0,0.0,1.0,0.963709677,0.333333333,3.0,7.0,28.9,5.0,1.7,1.0
45.0,12.0,1.0,0.0,3.0,44.0,64.0,1.0,2.0,0.0,0.981818182,586.0,1.0,0.0,0.0,0.318181818,0.0,0.0,47.41666667,8.0,1.8333,0.0
46.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.5,499.0,0.0,0.0,0.976190476,1.0,0.0,0.0,165.0,1.0,0.3333,1.0
47.0,4.0,5.0,1.0,18.0,73.0,6.0,2.0,17.0,3.0,2.0,462.0,0.0,0.0,0.9861111109999999,0.5,4.0,6.0,114.5,3.0,1.25,1.0
48.0,11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0.0,0.0,7.090909091,2.0,0.9091,0.0
49.0,14.0,6.0,0.0,11.0,32.0,0.0,1.0,11.0,11.0,0.7307692309999999,163.0,1.0,2.0,0.914285714,0.234693878,4.0,8.0,10.35714286,3.0,1.2143,1.0
50.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
51.0,5.0,2.0,1.0,2.0,13.0,4.0,1.0,1.0,4.0,0.875,115.0,1.0,0.0,0.666666667,0.5,0.0,0.0,21.6,7.0,2.6,1.0
52.0,87.0,2.0,29.0,95.0,125.0,3307.0,84.0,17.0,77.0,0.9252491690000001,1274.0,0.7857142859999999,3.0,0.558974359,0.09127789,1.0,12.0,13.48275862,7.0,1.4483,1.0
53.0,31.0,1.0,6.0,104.0,56.0,435.0,96.0,9.0,30.0,0.8,275.0,1.0,1.0,0.0,0.190615836,0.0,0.0,7.838709677000001,3.0,1.2903,1.0
54.0,12.0,2.0,0.0,11.0,20.0,24.0,10.0,1.0,12.0,2.0,153.0,0.0,0.0,0.64,0.5277777779999999,1.0,14.0,11.75,2.0,1.0,0.0
55.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
56.0,4.0,4.0,0.0,12.0,13.0,6.0,0.0,12.0,4.0,2.0,59.0,0.0,0.0,0.96969697,0.4375,2.0,4.0,13.75,3.0,1.25,0.0
57.0,29.0,5.0,0.0,2.0,83.0,298.0,1.0,2.0,21.0,0.8792517009999999,801.0,0.904761905,1.0,0.94214876,0.344827586,3.0,5.0,25.89655172,10.0,1.5172,1.0
58.0,6.0,1.0,0.0,4.0,17.0,0.0,3.0,1.0,6.0,0.7,183.0,0.0,0.0,0.0,0.7222222220000001,0.0,0.0,28.5,7.0,1.8333,1.0
59.0,7.0,1.0,0.0,10.0,109.0,21.0,0.0,10.0,2.0,2.0,2028.0,0.0,0.0,0.0,0.2,0.0,0.0,288.7142857,138.0,20.4286,1.0
60.0,11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0.0,0.0,7.090909091,2.0,0.9091,0.0
61.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
62.0,2.0,5.0,0.0,5.0,6.0,1.0,0.0,5.0,2.0,2.0,14.0,0.0,0.0,0.982142857,0.75,2.0,7.0,6.0,1.0,0.5,0.0
63.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
64.0,11.0,1.0,0.0,9.0,29.0,7.0,2.0,7.0,8.0,0.806666667,324.0,0.7333333329999999,3.0,0.0,0.35,0.0,0.0,27.09090909,5.0,1.2727,0.0
65.0,8.0,3.0,0.0,20.0,35.0,0.0,2.0,19.0,6.0,0.428571429,208.0,1.0,1.0,0.8888888890000001,0.267857143,1.0,4.0,24.75,9.0,2.75,0.0
67.0,14.0,4.0,0.0,9.0,40.0,0.0,1.0,8.0,13.0,0.076923077,174.0,1.0,1.0,0.941704036,0.295918367,2.0,3.0,11.35714286,1.0,0.9286,0.0
68.0,20.0,1.0,1.0,5.0,22.0,0.0,5.0,0.0,20.0,0.342105263,497.0,1.0,0.0,0.0,0.6,0.0,0.0,23.65,4.0,1.75,1.0
69.0,6.0,3.0,0.0,20.0,36.0,0.0,1.0,20.0,5.0,0.5,289.0,1.0,3.0,0.934210526,0.28571428600000004,2.0,8.0,46.5,7.0,2.5,1.0
70.0,15.0,1.0,0.0,7.0,25.0,49.0,2.0,5.0,12.0,0.833333333,139.0,0.833333333,3.0,0.0,0.208333333,0.0,0.0,7.8666666670000005,6.0,1.2667,0.0
71.0,3.0,3.0,0.0,4.0,14.0,1.0,0.0,4.0,2.0,0.5,37.0,1.0,1.0,0.9655172409999999,0.5555555560000001,1.0,4.0,11.0,1.0,0.6667,0.0
72.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.5,1248.0,1.0,0.0,0.974358974,1.0,0.0,0.0,414.6666667,1.0,0.3333,1.0
73.0,37.0,1.0,0.0,47.0,37.0,666.0,47.0,0.0,37.0,2.0,37.0,0.0,0.0,0.0,0.19189189199999998,1.0,1.0,0.0,1.0,1.0,1.0
74.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.24795082,4275.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,805.2,2.0,0.8,1.0
75.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
76.0,8.0,1.0,0.0,1.0,8.0,28.0,0.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,1.0,1.0,0.0
77.0,4.0,3.0,0.0,12.0,12.0,6.0,3.0,10.0,3.0,2.0,43.0,0.0,0.0,0.949152542,0.4,1.0,4.0,9.75,1.0,0.75,0.0
78.0,16.0,2.0,1.0,26.0,51.0,50.0,8.0,19.0,16.0,0.7466666670000001,356.0,0.8,1.0,0.666666667,0.1875,2.0,10.0,20.9375,9.0,2.25,1.0
79.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
80.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
81.0,2.0,4.0,0.0,6.0,8.0,1.0,0.0,6.0,2.0,2.0,23.0,0.0,0.0,0.9795918370000001,0.75,1.0,6.0,10.5,1.0,0.5,0.0
82.0,8.0,2.0,0.0,2.0,19.0,0.0,1.0,1.0,8.0,0.6571428570000001,183.0,1.0,0.0,0.932692308,0.35,0.0,0.0,21.25,5.0,1.625,0.0
83.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.24795082,4275.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,805.2,2.0,0.8,1.0
84.0,5.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,0.25,32.0,1.0,0.0,0.0,0.533333333,1.0,1.0,5.2,2.0,0.8,1.0
85.0,45.0,1.0,0.0,3.0,86.0,990.0,0.0,3.0,37.0,1.0227272729999999,1528.0,0.0,0.0,0.0,0.17222222199999998,0.0,0.0,32.75555556,10.0,1.6,1.0
86.0,35.0,1.0,10.0,113.0,56.0,587.0,104.0,20.0,34.0,0.991349481,339.0,0.0,17.0,0.0,0.20261437899999998,0.0,0.0,8.2,3.0,1.1143,0.0
87.0,11.0,3.0,0.0,9.0,21.0,29.0,6.0,4.0,11.0,0.825,135.0,1.0,0.0,0.9514563109999999,0.340909091,2.0,5.0,10.90909091,2.0,1.0,1.0
88.0,30.0,1.0,0.0,4.0,68.0,207.0,2.0,2.0,28.0,0.620689655,494.0,0.6,0.0,0.0,0.2,0.0,0.0,15.3,5.0,1.0667,0.0
89.0,10.0,2.0,0.0,3.0,23.0,0.0,0.0,3.0,10.0,0.5,116.0,1.0,1.0,0.590909091,0.35,1.0,8.0,10.4,4.0,1.3,0.0
90.0,13.0,5.0,0.0,12.0,20.0,54.0,3.0,9.0,12.0,0.9,119.0,1.0,0.0,0.926174497,0.21875,2.0,5.0,7.384615385,2.0,0.9231,0.0
91.0,7.0,4.0,1.0,11.0,47.0,15.0,2.0,9.0,3.0,0.333333333,268.0,1.0,0.0,0.9722222220000001,0.5,1.0,1.0,37.14285714,1.0,0.8571,1.0
92.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
93.0,3.0,1.0,0.0,6.0,6.0,3.0,0.0,6.0,3.0,2.0,41.0,0.0,0.0,0.0,0.444444444,0.0,0.0,12.66666667,6.0,2.3333,1.0
94.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
95.0,11.0,4.0,0.0,19.0,42.0,0.0,1.0,19.0,11.0,0.64,380.0,1.0,3.0,0.879518072,0.204545455,2.0,7.0,33.09090909,35.0,4.8182,1.0
96.0,8.0,5.0,0.0,29.0,45.0,0.0,1.0,29.0,8.0,0.14285714300000002,241.0,1.0,1.0,0.933962264,0.270833333,4.0,5.0,29.0,6.0,1.875,0.0
97.0,8.0,2.0,0.0,2.0,17.0,0.0,1.0,1.0,6.0,0.171428571,514.0,1.0,1.0,0.65,0.3125,1.0,2.0,62.625,1.0,0.875,0.0
98.0,1.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
99.0,54.0,1.0,0.0,16.0,115.0,277.0,4.0,14.0,52.0,0.870283019,803.0,1.0,4.0,0.0,0.17129629600000001,0.0,0.0,13.72222222,11.0,1.6111,1.0
100.0,15.0,3.0,0.0,53.0,104.0,23.0,2.0,52.0,9.0,0.7983193279999999,1308.0,1.0,8.0,0.811594203,0.214285714,2.0,3.0,85.06666667,14.0,3.1333,1.0
101.0,2.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,1.0,2.0,15.0,0.0,0.0,0.0,0.5,0.0,0.0,6.5,1.0,0.5,1.0
102.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
103.0,16.0,5.0,0.0,16.0,44.0,8.0,4.0,13.0,14.0,0.75,261.0,1.0,2.0,0.8992805759999999,0.18125,3.0,10.0,15.0625,4.0,1.4375,1.0
104.0,9.0,1.0,0.0,11.0,9.0,36.0,10.0,1.0,9.0,2.0,9.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,1.0
105.0,8.0,5.0,0.0,16.0,66.0,28.0,1.0,15.0,6.0,2.0,551.0,0.0,0.0,0.8888888890000001,0.475,3.0,8.0,67.875,1.0,0.875,0.0
106.0,31.0,4.0,0.0,10.0,59.0,117.0,1.0,10.0,29.0,0.5,823.0,0.5,0.0,0.802721088,0.150537634,4.0,20.0,25.41935484,14.0,2.9032,1.0
107.0,2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,43.0,0.0,0.0,0.9795918370000001,0.75,1.0,6.0,20.5,1.0,0.5,0.0
108.0,12.0,1.0,0.0,11.0,69.0,64.0,2.0,9.0,6.0,1.015151515,1693.0,0.083333333,7.0,0.0,0.281818182,0.0,0.0,139.08333330000002,14.0,3.3333,1.0
109.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
110.0,38.0,1.0,0.0,14.0,110.0,273.0,2.0,14.0,32.0,0.72972973,1595.0,1.0,4.0,0.0,0.248538012,0.0,0.0,40.55263158,13.0,2.2895,1.0
111.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.243589744,1171.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,217.6,2.0,0.8,1.0
112.0,3.0,2.0,26.0,36.0,9.0,3.0,28.0,8.0,2.0,2.0,24.0,0.0,0.0,0.9642857140000001,0.5,1.0,2.0,7.0,1.0,0.6667,0.0
113.0,3.0,5.0,0.0,7.0,10.0,3.0,1.0,6.0,2.0,2.0,40.0,0.0,0.0,0.9906976740000001,0.583333333,2.0,4.0,12.33333333,1.0,0.6667,1.0
114.0,4.0,1.0,0.0,9.0,28.0,2.0,2.0,8.0,2.0,0.333333333,475.0,0.0,1.0,0.0,0.583333333,0.0,0.0,117.25,1.0,0.75,0.0
115.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.5,299.0,1.0,0.0,0.974358974,1.0,0.0,0.0,98.33333333,1.0,0.3333,1.0
116.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
117.0,4.0,3.0,0.0,19.0,27.0,6.0,1.0,18.0,3.0,2.0,161.0,0.0,0.0,0.949152542,0.4,1.0,4.0,39.25,5.0,1.75,0.0
118.0,21.0,3.0,0.0,3.0,45.0,0.0,0.0,3.0,19.0,0.5,476.0,1.0,0.0,0.5,0.220238095,1.0,2.0,21.42857143,3.0,1.0476,1.0
119.0,6.0,3.0,0.0,10.0,12.0,0.0,1.0,9.0,5.0,0.2,49.0,1.0,0.0,0.918032787,0.333333333,1.0,3.0,7.0,2.0,1.1667,0.0
120.0,4.0,3.0,0.0,6.0,15.0,6.0,1.0,5.0,4.0,2.0,39.0,0.0,0.0,0.9594594590000001,0.5,2.0,12.0,8.75,1.0,0.75,0.0
121.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.243589744,1171.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,217.6,2.0,0.8,1.0
122.0,5.0,1.0,0.0,3.0,9.0,0.0,2.0,1.0,4.0,0.25,27.0,0.0,1.0,0.0,0.3,0.0,0.0,4.2,1.0,0.6,1.0
123.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
124.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.243589744,1171.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,217.6,2.0,0.8,1.0
125.0,3.0,4.0,0.0,13.0,12.0,3.0,1.0,12.0,3.0,2.0,56.0,0.0,0.0,0.9795918370000001,0.5,2.0,4.0,17.66666667,3.0,1.3333,0.0
126.0,12.0,1.0,0.0,1.0,12.0,66.0,1.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,1.0,1.0,0.0
127.0,3.0,4.0,0.0,8.0,9.0,1.0,1.0,7.0,3.0,0.5,26.0,0.0,1.0,0.99086758,0.5555555560000001,0.0,0.0,7.333333333,1.0,0.6667,1.0
128.0,5.0,3.0,0.0,1.0,16.0,8.0,0.0,1.0,3.0,1.246296296,2125.0,0.0,0.0,0.926829268,0.333333333,0.0,0.0,397.0,2.0,0.8,1.0
129.0,9.0,2.0,1.0,20.0,10.0,36.0,19.0,6.0,9.0,2.0,28.0,0.0,0.0,0.6,0.314814815,0.0,0.0,2.111111111,1.0,0.8889,1.0
130.0,3.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,2.0,0.5,32.0,1.0,0.0,0.75,0.666666667,0.0,0.0,9.0,1.0,0.6667,0.0
131.0,3.0,4.0,0.0,21.0,26.0,0.0,0.0,21.0,3.0,0.166666667,246.0,1.0,3.0,0.9795918370000001,0.444444444,3.0,14.0,80.0,4.0,1.6667,0.0
132.0,2.0,4.0,0.0,7.0,6.0,1.0,0.0,7.0,2.0,2.0,13.0,0.0,0.0,0.9896907220000001,0.625,2.0,4.0,5.5,1.0,0.5,0.0
133.0,1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0
134.0,2.0,4.0,0.0,10.0,10.0,1.0,0.0,10.0,2.0,2.0,31.0,0.0,0.0,0.9896907220000001,0.6,2.0,5.0,14.5,1.0,0.5,0.0
135.0,9.0,1.0,0.0,1.0,58.0,30.0,0.0,1.0,3.0,0.75,619.0,0.0,0.0,0.0,0.185185185,0.0,0.0,67.33333333,13.0,6.3333,0.0
136.0,9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529411765,0.444444444,0.0,0.0,8.111111111,1.0,0.8889,0.0
137.0,42.0,1.0,0.0,10.0,90.0,335.0,6.0,5.0,39.0,0.667917448,877.0,0.923076923,1.0,0.0,0.125396825,0.0,0.0,19.57142857,6.0,1.2857,0.0
138.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,0.98989899,1.0,2.0,4.0,2.333333333,1.0,0.6667,0.0
139.0,3.0,1.0,0.0,7.0,15.0,3.0,4.0,3.0,3.0,1.0,183.0,0.0,3.0,0.0,0.38888888899999996,0.0,0.0,58.66666667,5.0,3.3333,1.0
140.0,2.0,1.0,0.0,7.0,16.0,0.0,1.0,6.0,1.0,0.333333333,137.0,1.0,2.0,0.0,0.583333333,0.0,0.0,66.0,1.0,0.5,1.0
141.0,3.0,4.0,0.0,10.0,34.0,3.0,1.0,9.0,1.0,2.0,169.0,0.0,0.0,0.990566038,0.666666667,1.0,1.0,55.33333333,1.0,0.6667,0.0
142.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
143.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
144.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.5,1248.0,1.0,0.0,0.974358974,1.0,0.0,0.0,414.6666667,1.0,0.3333,1.0
145.0,10.0,4.0,0.0,9.0,23.0,23.0,1.0,8.0,10.0,0.5555555560000001,89.0,0.0,1.0,0.905263158,0.28,3.0,22.0,7.8,2.0,1.0,0.0
146.0,5.0,3.0,0.0,9.0,17.0,8.0,1.0,8.0,5.0,0.5,92.0,1.0,0.0,0.904761905,0.4,1.0,6.0,17.2,8.0,2.4,0.0
147.0,3.0,7.0,0.0,15.0,26.0,0.0,0.0,15.0,2.0,0.0,171.0,0.75,3.0,0.985185185,0.444444444,3.0,4.0,54.66666667,6.0,3.0,1.0
148.0,67.0,1.0,0.0,95.0,67.0,2211.0,92.0,4.0,67.0,1.015151515,83.0,0.0,0.0,0.0,0.242537313,0.0,0.0,0.0,1.0,1.0,1.0
