name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugs
42.0,5.0,2.0,0.0,6.0,21.0,0.0,3.0,3.0,0.0,0.375,274.0,0.0,1.0,0.7333333329999999,0.5,1.0,3.0,53.4,18.0,5.0,0.0
43.0,2.0,1.0,6.0,21.0,3.0,1.0,21.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.5,1.0,0.5,0.0
44.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.857142857,0.666666667,1.0,1.0,5.5,2.0,1.0,0.0
45.0,13.0,3.0,0.0,6.0,31.0,0.0,1.0,6.0,11.0,0.375,218.0,1.0,2.0,0.571428571,0.20879120899999998,2.0,2.0,15.61538462,6.0,1.3077,0.0
46.0,3.0,3.0,0.0,5.0,17.0,1.0,1.0,4.0,2.0,0.5,98.0,1.0,0.0,0.75,0.75,0.0,0.0,31.0,1.0,0.3333,0.0
47.0,8.0,2.0,0.0,14.0,22.0,0.0,9.0,6.0,6.0,0.14285714300000002,100.0,1.0,1.0,0.6315789470000001,0.23214285699999998,2.0,2.0,11.375,4.0,1.375,1.0
48.0,4.0,3.0,2.0,4.0,8.0,4.0,2.0,2.0,2.0,0.857142857,122.0,1.0,0.0,0.5,0.583333333,0.0,0.0,27.75,1.0,0.75,0.0
49.0,8.0,1.0,0.0,1.0,29.0,16.0,0.0,1.0,6.0,0.14285714300000002,330.0,1.0,0.0,0.0,0.314285714,0.0,0.0,40.125,8.0,2.5,0.0
50.0,4.0,1.0,0.0,11.0,6.0,6.0,10.0,3.0,3.0,1.0,15.0,0.0,2.0,0.0,0.833333333,0.0,0.0,2.25,1.0,0.75,0.0
51.0,12.0,1.0,3.0,35.0,13.0,66.0,32.0,3.0,12.0,2.0,15.0,0.0,0.0,0.0,0.875,0.0,0.0,0.25,1.0,0.9167,1.0
52.0,11.0,3.0,0.0,8.0,42.0,0.0,3.0,6.0,10.0,0.45,285.0,1.0,0.0,0.615384615,0.22077922100000003,2.0,2.0,24.72727273,7.0,1.7273,1.0
53.0,3.0,3.0,0.0,6.0,7.0,3.0,1.0,5.0,2.0,2.0,23.0,0.0,0.0,0.9,0.5,1.0,1.0,6.666666667,2.0,1.0,1.0
54.0,8.0,1.0,1.0,3.0,15.0,0.0,2.0,1.0,7.0,0.571428571,133.0,1.0,0.0,0.0,0.35,0.0,0.0,15.25,4.0,1.75,0.0
55.0,8.0,1.0,0.0,1.0,25.0,22.0,1.0,0.0,6.0,0.428571429,126.0,1.0,0.0,0.0,0.17857142899999998,0.0,0.0,14.625,5.0,1.375,0.0
56.0,2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,6.5,0.0,0.0,0.0
57.0,6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.83333333,14.0,2.8333,0.0
58.0,18.0,1.0,0.0,21.0,93.0,0.0,1.0,21.0,0.0,0.7019607840000001,1039.0,1.0,8.0,0.0,0.18888888899999998,0.0,0.0,55.88888889,1.0,0.8889,1.0
60.0,1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
61.0,6.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,6.0,0.46666666700000003,113.0,1.0,2.0,0.615384615,0.5,1.0,3.0,17.33333333,1.0,0.8333,0.0
62.0,11.0,2.0,0.0,4.0,25.0,0.0,1.0,3.0,7.0,0.65,434.0,1.0,0.0,0.444444444,0.287878788,1.0,3.0,38.09090909,6.0,1.5455,1.0
63.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,1.166666667,130.0,0.5,0.0,0.0,0.333333333,0.0,0.0,30.0,6.0,2.5,0.0
64.0,7.0,2.0,1.0,2.0,14.0,0.0,1.0,1.0,7.0,0.0,47.0,1.0,1.0,0.7,0.428571429,1.0,2.0,5.571428571,1.0,0.8571,0.0
65.0,3.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,3.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,0.0
66.0,5.0,2.0,0.0,2.0,16.0,0.0,0.0,2.0,5.0,0.5,102.0,1.0,1.0,0.2,0.4,1.0,1.0,19.0,2.0,1.0,1.0
67.0,2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
68.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0
69.0,7.0,3.0,0.0,5.0,13.0,15.0,2.0,3.0,7.0,0.333333333,106.0,1.0,0.0,0.5,0.514285714,0.0,0.0,13.85714286,3.0,0.7143,0.0
71.0,48.0,1.0,0.0,21.0,119.0,742.0,8.0,20.0,32.0,0.89106383,1211.0,0.64,6.0,0.0,0.11527777800000001,0.0,0.0,23.70833333,2.0,0.9792,1.0
72.0,16.0,1.0,0.0,8.0,34.0,62.0,2.0,6.0,3.0,0.686666667,461.0,1.0,6.0,0.0,0.28125,0.0,0.0,27.1875,4.0,1.1875,1.0
74.0,13.0,2.0,2.0,9.0,34.0,0.0,2.0,7.0,6.0,0.6759259259999999,342.0,1.0,4.0,0.4,0.21978022,1.0,3.0,24.61538462,3.0,1.1538,1.0
75.0,7.0,2.0,0.0,8.0,15.0,0.0,0.0,8.0,6.0,0.5,67.0,0.5,0.0,0.666666667,0.333333333,0.0,0.0,8.285714286000001,1.0,0.1429,0.0
76.0,8.0,3.0,0.0,5.0,21.0,4.0,2.0,3.0,7.0,0.35714285700000004,188.0,1.0,1.0,0.7777777779999999,0.270833333,1.0,2.0,22.25,5.0,1.25,1.0
77.0,5.0,1.0,0.0,15.0,5.0,10.0,15.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0
78.0,1.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0
79.0,5.0,1.0,0.0,2.0,10.0,0.0,1.0,2.0,4.0,0.375,60.0,1.0,1.0,0.0,0.6,0.0,0.0,10.6,2.0,1.2,0.0
80.0,20.0,2.0,0.0,15.0,52.0,86.0,5.0,14.0,9.0,0.669172932,449.0,1.0,3.0,0.32,0.22368421100000002,1.0,3.0,21.1,6.0,1.75,1.0
81.0,9.0,1.0,0.0,13.0,16.0,0.0,13.0,0.0,9.0,0.6,152.0,0.2,0.0,0.0,0.518518519,1.0,1.0,15.33333333,3.0,1.1111,1.0
82.0,10.0,1.0,0.0,18.0,87.0,0.0,1.0,18.0,0.0,0.7008547009999999,990.0,1.0,5.0,0.0,0.254545455,0.0,0.0,96.7,10.0,2.4,1.0
83.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0
84.0,7.0,2.0,2.0,10.0,27.0,1.0,2.0,8.0,6.0,0.333333333,134.0,1.0,1.0,0.666666667,0.342857143,2.0,3.0,18.0,5.0,1.5714,0.0
85.0,11.0,2.0,0.0,8.0,28.0,15.0,2.0,7.0,7.0,0.644444444,440.0,1.0,3.0,0.444444444,0.287878788,1.0,3.0,38.18181818,2.0,1.1818,1.0
86.0,5.0,2.0,0.0,6.0,20.0,0.0,1.0,6.0,5.0,0.375,118.0,1.0,1.0,0.2,0.4,1.0,1.0,22.2,2.0,1.0,1.0
87.0,6.0,3.0,0.0,16.0,33.0,3.0,1.0,16.0,6.0,0.4,297.0,1.0,1.0,0.87804878,0.351851852,2.0,3.0,48.16666667,1.0,0.8333,0.0
88.0,12.0,2.0,1.0,7.0,33.0,0.0,4.0,4.0,6.0,0.545454545,237.0,1.0,0.0,0.42105263200000004,0.283333333,1.0,3.0,18.41666667,2.0,1.0,1.0
89.0,7.0,1.0,0.0,1.0,10.0,21.0,1.0,0.0,7.0,2.0,155.0,0.0,0.0,0.0,0.321428571,0.0,0.0,21.14285714,4.0,2.5714,0.0
90.0,3.0,3.0,0.0,3.0,10.0,1.0,1.0,2.0,3.0,0.5,63.0,1.0,0.0,0.75,0.666666667,0.0,0.0,19.0,1.0,0.3333,0.0
91.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,1.0
92.0,6.0,1.0,0.0,11.0,6.0,15.0,11.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,0.0
93.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,1.4,112.0,0.0,0.0,0.0,1.0,0.0,0.0,52.5,0.0,0.0,1.0
94.0,6.0,4.0,0.0,13.0,30.0,3.0,9.0,4.0,5.0,0.6,216.0,0.333333333,0.0,0.94047619,0.5,0.0,0.0,34.5,1.0,0.8333,1.0
95.0,5.0,2.0,1.0,7.0,13.0,0.0,2.0,5.0,4.0,0.4375,110.0,0.5,1.0,0.25,0.5,0.0,0.0,20.2,4.0,1.6,0.0
96.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.857142857,0.666666667,1.0,1.0,3.5,1.0,0.5,0.0
97.0,6.0,2.0,0.0,6.0,14.0,15.0,2.0,5.0,5.0,2.0,57.0,0.0,0.0,0.705882353,0.333333333,2.0,3.0,8.5,3.0,1.1667,1.0
98.0,10.0,3.0,0.0,13.0,42.0,7.0,1.0,12.0,9.0,0.638888889,280.0,0.5,0.0,0.72,0.28571428600000004,3.0,4.0,26.6,6.0,1.4,1.0
99.0,6.0,3.0,0.0,1.0,19.0,15.0,1.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.83333333,14.0,2.8333,0.0
100.0,2.0,1.0,3.0,20.0,3.0,1.0,19.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,1.5,1.0,0.5,0.0
101.0,9.0,1.0,0.0,7.0,10.0,36.0,3.0,6.0,8.0,1.0625,16.0,0.0,1.0,0.0,0.5625,0.0,0.0,0.5555555560000001,1.0,0.8889,0.0
102.0,14.0,1.0,3.0,24.0,17.0,89.0,24.0,0.0,14.0,0.923076923,224.0,1.0,0.0,0.0,0.271428571,0.0,0.0,14.92857143,1.0,0.9286,0.0
103.0,10.0,1.0,0.0,3.0,10.0,45.0,3.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0
104.0,14.0,1.0,0.0,2.0,25.0,3.0,1.0,1.0,13.0,0.602564103,237.0,0.0,0.0,0.0,0.404761905,0.0,0.0,15.5,1.0,0.9286,0.0
105.0,14.0,1.0,0.0,12.0,51.0,67.0,1.0,12.0,8.0,0.641025641,764.0,0.666666667,2.0,0.0,0.40170940200000005,0.0,0.0,53.35714286,2.0,1.1429,1.0
106.0,7.0,2.0,0.0,4.0,16.0,0.0,1.0,3.0,6.0,0.333333333,179.0,1.0,2.0,0.571428571,0.47619047600000003,1.0,3.0,24.14285714,1.0,0.8571,0.0
107.0,2.0,3.0,0.0,4.0,6.0,0.0,0.0,4.0,2.0,0.0,35.0,1.0,1.0,0.75,0.75,0.0,0.0,16.0,1.0,0.5,0.0
108.0,26.0,1.0,0.0,7.0,55.0,0.0,0.0,7.0,22.0,0.344,707.0,1.0,4.0,0.0,0.184615385,0.0,0.0,25.80769231,2.0,1.1538,1.0
109.0,13.0,2.0,0.0,9.0,38.0,0.0,3.0,6.0,4.0,0.75,354.0,0.571428571,6.0,0.294117647,0.21153846199999998,1.0,2.0,25.15384615,1.0,0.9231,1.0
110.0,10.0,1.0,0.0,16.0,10.0,45.0,6.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,0.288888889,0.0,0.0,0.0,1.0,1.0,1.0
111.0,4.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0,3.0,0.666666667,65.0,0.666666667,1.0,0.7777777779999999,0.47619047600000003,0.0,0.0,14.5,4.0,2.0,1.0
112.0,4.0,1.0,0.0,2.0,18.0,6.0,2.0,0.0,3.0,2.0,102.0,0.0,0.0,0.0,0.25,0.0,0.0,24.5,2.0,1.0,0.0
113.0,2.0,3.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,21.0,0.0,0.0,0.75,0.75,0.0,0.0,9.5,1.0,0.5,0.0
114.0,26.0,2.0,0.0,15.0,56.0,0.0,1.0,14.0,17.0,0.668571429,601.0,1.0,1.0,0.696202532,0.174825175,1.0,5.0,21.84615385,6.0,1.3462,1.0
115.0,7.0,2.0,0.0,6.0,25.0,0.0,1.0,5.0,5.0,0.520833333,201.0,1.0,2.0,0.571428571,0.30952381,1.0,3.0,26.57142857,1.0,0.8571,1.0
116.0,7.0,1.0,0.0,11.0,37.0,0.0,1.0,11.0,7.0,0.69047619,348.0,1.0,2.0,0.0,0.30952381,0.0,0.0,47.71428571,1.0,0.8571,1.0
117.0,10.0,1.0,0.0,3.0,10.0,45.0,3.0,0.0,10.0,2.0,10.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0
118.0,5.0,1.0,0.0,5.0,12.0,0.0,4.0,1.0,0.0,0.583333333,94.0,0.0,2.0,0.0,0.533333333,0.0,0.0,16.6,1.0,0.8,1.0
119.0,3.0,1.0,0.0,6.0,7.0,3.0,3.0,5.0,2.0,2.0,21.0,0.0,0.0,0.0,0.666666667,0.0,0.0,6.0,1.0,0.6667,0.0
120.0,19.0,1.0,0.0,18.0,51.0,145.0,12.0,6.0,15.0,0.920634921,437.0,0.28571428600000004,0.0,0.0,0.257309942,0.0,0.0,21.63157895,7.0,1.4737,1.0
121.0,6.0,1.0,0.0,6.0,39.0,0.0,1.0,5.0,5.0,0.6,337.0,1.0,1.0,0.0,0.333333333,0.0,0.0,54.33333333,4.0,1.3333,1.0
122.0,27.0,2.0,0.0,13.0,80.0,193.0,3.0,13.0,21.0,0.814102564,479.0,1.0,0.0,0.6790123459999999,0.18148148100000003,1.0,6.0,16.51851852,2.0,1.037,1.0
123.0,9.0,2.0,0.0,10.0,32.0,0.0,1.0,9.0,7.0,0.545454545,409.0,1.0,2.0,0.5,0.28571428600000004,1.0,3.0,43.22222222,2.0,1.0,0.0
124.0,9.0,2.0,0.0,8.0,25.0,0.0,1.0,8.0,8.0,0.3125,133.0,0.0,2.0,0.6,0.222222222,2.0,4.0,13.55555556,4.0,1.2222,1.0
125.0,12.0,1.0,10.0,13.0,13.0,0.0,13.0,0.0,8.0,0.454545455,275.0,1.0,0.0,0.0,0.444444444,0.0,0.0,21.66666667,7.0,2.0833,0.0
126.0,16.0,1.0,2.0,42.0,25.0,108.0,40.0,4.0,15.0,0.8666666670000001,91.0,1.0,1.0,0.0,0.185185185,0.0,0.0,4.5625,1.0,0.875,1.0
127.0,14.0,3.0,0.0,5.0,29.0,53.0,1.0,4.0,6.0,0.692307692,514.0,1.0,1.0,0.541666667,0.333333333,1.0,4.0,34.92857143,14.0,2.2857,0.0
128.0,6.0,1.0,2.0,16.0,14.0,13.0,16.0,0.0,5.0,0.8,58.0,0.0,0.0,0.0,0.6,0.0,0.0,8.5,1.0,0.6667,1.0
129.0,13.0,3.0,0.0,6.0,30.0,0.0,1.0,6.0,11.0,0.41666666700000005,176.0,1.0,1.0,0.571428571,0.192307692,2.0,2.0,12.38461538,6.0,1.3077,0.0
130.0,3.0,3.0,0.0,11.0,13.0,1.0,1.0,10.0,3.0,2.0,70.0,0.0,0.0,0.666666667,0.533333333,1.0,3.0,22.33333333,2.0,1.3333,0.0
131.0,2.0,1.0,0.0,2.0,9.0,1.0,1.0,1.0,2.0,2.0,48.0,0.0,0.0,0.0,0.666666667,0.0,0.0,23.0,6.0,3.0,0.0
132.0,2.0,5.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,9.0,0.0,0.0,0.875,0.666666667,1.0,1.0,3.5,1.0,0.5,0.0
133.0,8.0,1.0,0.0,3.0,19.0,2.0,1.0,2.0,6.0,0.17857142899999998,116.0,1.0,2.0,0.0,0.34375,0.0,0.0,13.0,2.0,1.0,1.0
134.0,14.0,2.0,0.0,6.0,38.0,0.0,1.0,6.0,11.0,0.384615385,318.0,1.0,0.0,0.5,0.171428571,2.0,5.0,21.57142857,6.0,1.5714,1.0
135.0,4.0,1.0,0.0,7.0,38.0,0.0,2.0,5.0,0.0,0.8888888890000001,224.0,0.5,3.0,0.0,0.375,0.0,0.0,53.5,2.0,1.0,1.0
136.0,8.0,2.0,0.0,5.0,17.0,0.0,1.0,5.0,4.0,0.523809524,108.0,1.0,1.0,0.611111111,0.3,1.0,3.0,12.125,1.0,0.875,1.0
137.0,9.0,2.0,2.0,7.0,14.0,8.0,5.0,2.0,6.0,0.5,103.0,1.0,2.0,0.384615385,0.40740740700000005,1.0,2.0,10.22222222,2.0,1.0,0.0
138.0,8.0,1.0,0.0,19.0,8.0,28.0,17.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0
139.0,40.0,2.0,0.0,29.0,123.0,576.0,6.0,26.0,19.0,0.8838612370000001,1200.0,0.470588235,8.0,0.591397849,0.136752137,1.0,5.0,28.575,26.0,1.75,1.0
140.0,16.0,2.0,0.0,15.0,55.0,98.0,1.0,14.0,4.0,0.833333333,498.0,0.75,2.0,0.44,0.296296296,1.0,3.0,29.875,7.0,1.5625,1.0
141.0,4.0,2.0,0.0,2.0,13.0,0.0,0.0,2.0,4.0,0.166666667,57.0,1.0,1.0,0.4,0.5625,0.0,0.0,12.75,2.0,1.0,1.0
142.0,22.0,2.0,0.0,20.0,60.0,79.0,12.0,12.0,19.0,0.7428571429999999,439.0,1.0,0.0,0.387096774,0.11904761900000001,2.0,6.0,18.72727273,12.0,1.7273,1.0
143.0,5.0,1.0,0.0,8.0,6.0,0.0,8.0,0.0,0.0,0.125,100.0,0.0,0.0,0.0,0.55,0.0,0.0,18.2,1.0,0.4,0.0
144.0,12.0,1.0,0.0,58.0,21.0,0.0,58.0,0.0,9.0,0.13636363599999998,128.0,0.0,0.0,0.0,0.291666667,1.0,1.0,9.5,4.0,1.1667,1.0
145.0,7.0,2.0,0.0,8.0,18.0,9.0,3.0,6.0,6.0,0.5,89.0,1.0,1.0,0.666666667,0.265306122,2.0,3.0,11.57142857,5.0,1.5714,1.0
146.0,12.0,4.0,0.0,12.0,29.0,0.0,0.0,12.0,12.0,0.0,113.0,1.0,1.0,0.620689655,0.21969697,0.0,0.0,8.333333332999999,1.0,0.9167,1.0
147.0,24.0,2.0,0.0,9.0,49.0,0.0,0.0,9.0,19.0,0.0,142.0,1.0,1.0,0.705128205,0.21875,1.0,5.0,4.875,1.0,0.9583,1.0
148.0,10.0,2.0,0.0,9.0,27.0,15.0,0.0,9.0,4.0,0.333333333,382.0,1.0,0.0,0.842105263,0.3375,1.0,6.0,37.1,1.0,0.9,1.0
149.0,3.0,2.0,0.0,5.0,9.0,3.0,2.0,3.0,0.0,2.0,47.0,0.0,0.0,0.846153846,0.5555555560000001,1.0,3.0,14.66666667,4.0,1.6667,0.0
150.0,2.0,1.0,0.0,15.0,7.0,1.0,15.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,2.0,1.0,0.0
151.0,1.0,1.0,1.0,19.0,2.0,0.0,19.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
152.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,41.0,0.0,0.0,0.75,0.666666667,0.0,0.0,18.5,1.0,0.5,0.0
153.0,14.0,2.0,0.0,19.0,32.0,1.0,3.0,17.0,13.0,0.346153846,157.0,0.5,1.0,0.6875,0.202380952,1.0,3.0,10.07142857,1.0,0.7143,1.0
