name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugs
18.0,4.0,1.0,0.0,17.0,8.0,6.0,11.0,6.0,4.0,2.0,53.0,0.0,0.0,0.0,0.45,0.0,0.0,12.25,5.0,2.0,0.0
19.0,2.0,1.0,0.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.666666667,0.0,0.0,7.5,2.0,1.0,0.0
20.0,14.0,1.0,0.0,6.0,18.0,61.0,2.0,5.0,14.0,0.8307692309999999,81.0,1.0,5.0,0.0,0.297619048,0.0,0.0,4.428571429,1.0,0.9286,0.0
21.0,16.0,1.0,0.0,8.0,36.0,62.0,2.0,6.0,11.0,0.72,184.0,1.0,3.0,0.0,0.229166667,0.0,0.0,10.1875,4.0,1.3125,0.0
22.0,4.0,4.0,17.0,66.0,8.0,6.0,66.0,0.0,4.0,1.333333333,21.0,1.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0.0
23.0,6.0,1.0,0.0,4.0,10.0,1.0,2.0,2.0,6.0,0.6,50.0,1.0,1.0,0.0,0.5,0.0,0.0,7.0,2.0,1.1667,0.0
24.0,3.0,1.0,0.0,3.0,20.0,3.0,1.0,2.0,3.0,2.0,127.0,0.0,0.0,0.0,0.666666667,0.0,0.0,41.33333333,13.0,4.6667,0.0
25.0,11.0,2.0,0.0,11.0,17.0,25.0,3.0,11.0,8.0,0.7666666670000001,73.0,1.0,0.0,0.75,0.25,0.0,0.0,5.3636363639999995,1.0,0.7273,1.0
26.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,0.5,15.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,3.666666667,1.0,0.6667,1.0
28.0,3.0,2.0,0.0,6.0,4.0,3.0,2.0,4.0,3.0,2.0,10.0,0.0,0.0,0.666666667,0.5555555560000001,0.0,0.0,2.333333333,1.0,0.6667,1.0
29.0,5.0,1.0,0.0,6.0,15.0,10.0,3.0,4.0,4.0,2.0,60.0,0.0,0.0,0.0,0.45,0.0,0.0,11.0,2.0,1.6,0.0
30.0,33.0,1.0,0.0,17.0,33.0,528.0,11.0,6.0,33.0,2.0,33.0,0.0,0.0,0.0,0.387205387,0.0,0.0,0.0,1.0,1.0,1.0
32.0,7.0,1.0,0.0,32.0,61.0,0.0,3.0,32.0,3.0,0.6333333329999999,204.0,1.0,2.0,0.0,0.41666666700000005,0.0,0.0,27.42857143,1.0,0.7143,0.0
33.0,8.0,2.0,0.0,13.0,33.0,0.0,1.0,12.0,3.0,0.46428571399999996,294.0,1.0,2.0,0.7,0.37142857100000004,1.0,1.0,35.25,2.0,0.875,1.0
34.0,3.0,1.0,0.0,5.0,7.0,3.0,0.0,5.0,3.0,2.0,19.0,0.0,0.0,0.0,0.533333333,0.0,0.0,5.333333333,1.0,0.6667,0.0
35.0,11.0,3.0,0.0,14.0,63.0,7.0,1.0,14.0,5.0,0.35,416.0,1.0,1.0,0.7,0.25,0.0,0.0,36.63636364,11.0,1.8182,0.0
36.0,2.0,4.0,0.0,5.0,7.0,1.0,2.0,3.0,1.0,2.0,24.0,0.0,0.0,0.956521739,0.666666667,1.0,1.0,11.0,1.0,0.5,1.0
37.0,1.0,1.0,0.0,9.0,1.0,0.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
38.0,4.0,1.0,0.0,4.0,10.0,0.0,1.0,3.0,4.0,0.0,39.0,1.0,0.0,0.0,0.583333333,0.0,0.0,8.5,1.0,0.75,1.0
39.0,12.0,3.0,13.0,22.0,24.0,30.0,15.0,8.0,10.0,0.5,114.0,1.0,1.0,0.956521739,0.226190476,1.0,3.0,8.333333332999999,2.0,0.8333,0.0
40.0,14.0,3.0,0.0,21.0,43.0,59.0,9.0,13.0,13.0,0.641025641,208.0,1.0,1.0,0.9361702129999999,0.26153846199999997,1.0,3.0,13.64285714,3.0,1.1429,0.0
41.0,4.0,4.0,8.0,13.0,10.0,0.0,11.0,2.0,3.0,0.833333333,39.0,1.0,1.0,0.894736842,0.625,0.0,0.0,8.25,1.0,0.5,1.0
42.0,3.0,4.0,0.0,8.0,15.0,3.0,0.0,8.0,1.0,2.0,49.0,0.0,0.0,0.95,0.666666667,2.0,2.0,15.33333333,1.0,0.6667,0.0
43.0,1.0,1.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
44.0,2.0,1.0,1.0,3.0,10.0,0.0,1.0,2.0,1.0,0.0,44.0,1.0,0.0,0.857142857,0.75,1.0,1.0,20.0,2.0,1.0,0.0
45.0,6.0,0.0,0.0,21.0,54.0,9.0,2.0,19.0,3.0,0.4,309.0,1.0,0.0,0.0,0.457142857,0.0,0.0,50.33333333,4.0,1.6667,0.0
46.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
48.0,3.0,1.0,0.0,9.0,18.0,0.0,2.0,7.0,2.0,0.5,61.0,1.0,0.0,0.0,0.666666667,0.0,0.0,18.66666667,1.0,0.3333,0.0
49.0,15.0,1.0,1.0,15.0,29.0,45.0,4.0,11.0,12.0,0.7142857140000001,171.0,1.0,5.0,0.0,0.35,0.0,0.0,9.933333333,3.0,1.2,0.0
50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
51.0,5.0,3.0,0.0,9.0,9.0,4.0,2.0,9.0,2.0,0.75,36.0,1.0,1.0,0.875,0.3,0.0,0.0,5.6,1.0,0.6,0.0
52.0,4.0,1.0,0.0,7.0,17.0,6.0,1.0,6.0,4.0,2.0,39.0,0.0,0.0,0.0,0.625,0.0,0.0,8.75,1.0,0.75,0.0
53.0,5.0,3.0,0.0,10.0,18.0,8.0,0.0,10.0,3.0,0.25,62.0,1.0,1.0,0.897435897,0.4,1.0,3.0,11.2,1.0,0.8,0.0
54.0,3.0,1.0,0.0,6.0,8.0,3.0,2.0,4.0,2.0,2.0,31.0,0.0,0.0,0.0,0.333333333,0.0,0.0,9.333333332999999,1.0,0.6667,0.0
55.0,14.0,4.0,0.0,11.0,37.0,73.0,3.0,9.0,13.0,0.634615385,236.0,1.0,1.0,0.932291667,0.257142857,1.0,16.0,15.57142857,6.0,1.5,0.0
56.0,27.0,2.0,6.0,26.0,61.0,105.0,12.0,14.0,22.0,0.666666667,265.0,1.0,1.0,0.537037037,0.113756614,1.0,3.0,8.703703704,4.0,1.0741,1.0
57.0,7.0,2.0,2.0,7.0,10.0,15.0,2.0,5.0,4.0,0.333333333,44.0,1.0,0.0,0.814814815,0.28571428600000004,0.0,0.0,5.1428571430000005,3.0,1.0,0.0
58.0,3.0,3.0,0.0,8.0,9.0,0.0,2.0,8.0,2.0,0.5,44.0,1.0,3.0,0.913043478,0.4,0.0,0.0,12.66666667,2.0,1.0,0.0
59.0,4.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,21.0,1.0,0.0,0.921052632,0.625,2.0,2.0,4.0,1.0,0.75,0.0
60.0,50.0,1.0,0.0,8.0,84.0,1011.0,5.0,4.0,48.0,0.947648625,726.0,0.869565217,0.0,0.0,0.1825,0.0,0.0,13.06,9.0,1.5,0.0
61.0,1.0,1.0,0.0,14.0,1.0,0.0,13.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
62.0,3.0,1.0,0.0,4.0,9.0,1.0,1.0,3.0,3.0,0.0,47.0,1.0,0.0,0.0,0.5,0.0,0.0,14.33333333,2.0,1.0,0.0
63.0,6.0,4.0,0.0,5.0,10.0,15.0,1.0,5.0,5.0,1.0,43.0,1.0,0.0,0.9508196720000001,0.444444444,0.0,0.0,6.0,1.0,0.5,0.0
64.0,3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.956521739,0.666666667,1.0,2.0,3.0,1.0,0.3333,0.0
65.0,1.0,1.0,0.0,7.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
66.0,20.0,1.0,0.0,20.0,98.0,178.0,15.0,5.0,12.0,0.6315789470000001,880.0,1.0,0.0,0.0,0.276315789,0.0,0.0,42.95,15.0,2.85,0.0
67.0,2.0,1.0,0.0,6.0,7.0,1.0,2.0,4.0,1.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,1.0,0.5,0.0
68.0,2.0,5.0,0.0,4.0,7.0,0.0,2.0,2.0,2.0,0.0,25.0,1.0,1.0,0.944444444,0.666666667,0.0,0.0,11.0,1.0,0.5,1.0
69.0,2.0,1.0,0.0,38.0,2.0,1.0,37.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.0,1.0,0.0
70.0,4.0,1.0,0.0,4.0,11.0,0.0,1.0,3.0,4.0,0.166666667,67.0,1.0,0.0,0.0,0.5,0.0,0.0,15.25,2.0,1.0,0.0
71.0,4.0,1.0,0.0,6.0,4.0,6.0,5.0,2.0,4.0,1.333333333,5.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,1.0,1.0,0.0
72.0,2.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,1.0,0.5,0.0
73.0,2.0,5.0,1.0,9.0,9.0,1.0,2.0,8.0,1.0,2.0,26.0,0.0,0.0,0.9722222220000001,0.666666667,1.0,1.0,12.0,1.0,0.5,0.0
74.0,21.0,2.0,1.0,15.0,52.0,142.0,1.0,14.0,12.0,0.828571429,292.0,1.0,1.0,0.333333333,0.2,1.0,2.0,12.57142857,3.0,1.0,0.0
75.0,2.0,3.0,0.0,7.0,6.0,1.0,0.0,7.0,1.0,2.0,19.0,0.0,0.0,0.9722222220000001,0.666666667,1.0,1.0,8.5,1.0,0.5,0.0
76.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,0.0
77.0,8.0,1.0,0.0,7.0,15.0,22.0,3.0,4.0,4.0,0.6190476189999999,100.0,1.0,1.0,0.0,0.35416666700000005,0.0,0.0,11.125,2.0,0.875,0.0
78.0,3.0,3.0,0.0,10.0,25.0,0.0,1.0,10.0,2.0,0.0,136.0,1.0,0.0,0.9459459459999999,0.5,1.0,1.0,44.0,2.0,1.0,0.0
79.0,4.0,2.0,0.0,7.0,6.0,0.0,2.0,5.0,4.0,0.0,30.0,1.0,0.0,0.95,0.45,1.0,1.0,6.25,1.0,0.5,0.0
80.0,6.0,2.0,0.0,4.0,15.0,7.0,0.0,4.0,4.0,0.3,71.0,1.0,0.0,0.7777777779999999,0.375,1.0,1.0,10.5,2.0,1.0,0.0
81.0,7.0,1.0,2.0,7.0,23.0,21.0,2.0,5.0,3.0,2.0,133.0,0.0,0.0,0.0,0.666666667,0.0,0.0,18.0,5.0,1.8571,0.0
82.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
83.0,3.0,1.0,0.0,10.0,22.0,1.0,1.0,9.0,2.0,0.5,141.0,1.0,1.0,0.0,0.666666667,0.0,0.0,45.33333333,6.0,2.0,0.0
84.0,5.0,3.0,0.0,5.0,7.0,0.0,1.0,4.0,4.0,0.0,34.0,1.0,0.0,0.75,0.533333333,1.0,1.0,5.6,1.0,0.6,1.0
85.0,16.0,1.0,1.0,11.0,43.0,112.0,7.0,4.0,14.0,0.6,275.0,1.0,0.0,0.0,0.4875,0.0,0.0,16.0625,1.0,0.875,1.0
86.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
87.0,1.0,1.0,0.0,16.0,1.0,0.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
88.0,26.0,3.0,0.0,14.0,61.0,235.0,4.0,11.0,23.0,0.7120000000000001,303.0,1.0,2.0,0.88,0.18803418800000002,1.0,3.0,10.46153846,4.0,1.1923,0.0
89.0,3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.956521739,0.666666667,1.0,2.0,3.0,1.0,0.3333,0.0
90.0,6.0,3.0,0.0,16.0,31.0,7.0,2.0,16.0,3.0,0.7333333329999999,108.0,1.0,1.0,0.84,0.4,1.0,1.0,16.5,3.0,1.0,0.0
91.0,10.0,4.0,0.0,7.0,17.0,13.0,1.0,6.0,10.0,0.5555555560000001,82.0,1.0,1.0,0.962365591,0.375,1.0,1.0,7.0,2.0,0.8,0.0
92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,9.0,5.0,3.0,12.0,25.0,0.0,3.0,9.0,8.0,0.6875,202.0,1.0,0.0,0.833333333,0.296296296,0.0,0.0,20.77777778,4.0,1.1111,0.0
94.0,5.0,3.0,4.0,11.0,11.0,10.0,4.0,7.0,1.0,2.0,33.0,0.0,0.0,0.9655172409999999,0.44,0.0,0.0,5.6,1.0,0.2,1.0
95.0,18.0,1.0,0.0,3.0,27.0,97.0,0.0,3.0,17.0,0.774509804,165.0,1.0,0.0,0.0,0.17222222199999998,0.0,0.0,7.833333333,1.0,0.8333,0.0
96.0,6.0,3.0,0.0,7.0,34.0,15.0,1.0,7.0,2.0,2.0,138.0,0.0,0.0,0.807692308,0.41666666700000005,0.0,0.0,22.0,2.0,1.0,0.0
97.0,6.0,2.0,0.0,2.0,9.0,9.0,1.0,1.0,6.0,0.2,41.0,1.0,0.0,0.5,0.5,0.0,0.0,5.666666667,2.0,0.8333,0.0
98.0,2.0,0.0,0.0,5.0,10.0,1.0,1.0,4.0,2.0,2.0,58.0,0.0,0.0,0.0,0.75,0.0,0.0,28.0,1.0,0.5,0.0
99.0,10.0,1.0,2.0,9.0,18.0,9.0,4.0,7.0,10.0,0.666666667,86.0,1.0,3.0,0.0,0.28571428600000004,0.0,0.0,7.3,3.0,1.2,0.0
100.0,3.0,3.0,0.0,12.0,17.0,3.0,0.0,12.0,1.0,2.0,67.0,0.0,0.0,0.9459459459999999,0.666666667,1.0,3.0,21.33333333,1.0,0.6667,0.0
101.0,6.0,1.0,0.0,4.0,10.0,0.0,1.0,3.0,6.0,0.6,46.0,1.0,0.0,0.0,0.333333333,0.0,0.0,6.166666667,1.0,0.8333,0.0
102.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,0.5,15.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,3.666666667,1.0,0.6667,0.0
103.0,9.0,1.0,0.0,7.0,9.0,36.0,4.0,3.0,9.0,2.0,9.0,0.0,0.0,0.0,0.311111111,0.0,0.0,0.0,1.0,1.0,0.0
104.0,120.0,1.0,0.0,38.0,200.0,6646.0,14.0,28.0,113.0,0.9733455879999999,1370.0,0.9375,2.0,0.0,0.081822203,0.0,0.0,9.883333333,33.0,1.5417,0.0
105.0,11.0,3.0,0.0,4.0,15.0,35.0,1.0,4.0,10.0,0.2,62.0,1.0,0.0,0.795454545,0.590909091,2.0,5.0,4.545454545,1.0,0.8182,0.0
106.0,20.0,2.0,0.0,8.0,30.0,144.0,2.0,8.0,20.0,0.879699248,148.0,1.0,0.0,0.585365854,0.20625,0.0,0.0,6.05,2.0,0.95,0.0
108.0,5.0,3.0,0.0,6.0,9.0,8.0,1.0,6.0,4.0,0.75,36.0,1.0,0.0,0.897435897,0.4,1.0,1.0,6.0,1.0,0.8,0.0
110.0,4.0,2.0,0.0,3.0,7.0,4.0,2.0,1.0,2.0,0.962962963,111.0,0.111111111,9.0,0.857142857,0.444444444,1.0,1.0,24.5,1.0,0.5,0.0
111.0,10.0,2.0,0.0,73.0,24.0,41.0,72.0,2.0,8.0,0.977777778,259.0,0.2,9.0,0.6,0.37037037,1.0,1.0,23.9,4.0,1.8,0.0
112.0,29.0,1.0,0.0,18.0,57.0,314.0,3.0,17.0,27.0,0.920634921,201.0,1.0,2.0,0.0,0.144827586,0.0,0.0,5.620689655,2.0,0.9655,0.0
113.0,4.0,0.0,1.0,7.0,7.0,4.0,5.0,2.0,4.0,0.666666667,24.0,1.0,0.0,0.0,0.5,0.0,0.0,4.75,1.0,0.5,0.0
114.0,53.0,2.0,1.0,24.0,87.0,1296.0,9.0,19.0,44.0,0.684615385,614.0,1.0,3.0,0.215384615,0.240566038,1.0,1.0,10.49056604,9.0,1.2642,1.0
115.0,6.0,2.0,2.0,6.0,12.0,0.0,2.0,4.0,4.0,0.0,38.0,1.0,0.0,0.736842105,0.666666667,1.0,1.0,5.166666667,1.0,0.8333,0.0
116.0,5.0,3.0,0.0,4.0,10.0,8.0,1.0,4.0,4.0,0.5,36.0,1.0,0.0,0.921052632,0.36,1.0,2.0,6.0,1.0,0.6,0.0
117.0,9.0,1.0,7.0,11.0,17.0,24.0,7.0,4.0,5.0,0.375,125.0,1.0,2.0,0.0,0.444444444,0.0,0.0,12.66666667,2.0,1.0,0.0
118.0,3.0,5.0,0.0,4.0,10.0,0.0,1.0,3.0,3.0,0.5,34.0,1.0,1.0,0.894736842,0.5555555560000001,0.0,0.0,9.666666667000001,1.0,0.6667,1.0
119.0,3.0,1.0,0.0,6.0,6.0,3.0,4.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.833333333,0.0,0.0,6.666666667,2.0,1.0,0.0
120.0,11.0,1.0,2.0,10.0,28.0,49.0,4.0,8.0,9.0,0.6,118.0,1.0,0.0,0.0,0.25974026,0.0,0.0,9.636363636,2.0,1.0,0.0
121.0,2.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,9.0,0.0,0.0,0.923076923,0.75,1.0,1.0,3.5,1.0,0.5,1.0
122.0,5.0,3.0,0.0,9.0,21.0,0.0,1.0,8.0,4.0,0.875,106.0,0.5,1.0,0.88,0.4375,0.0,0.0,19.4,1.0,0.6,1.0
123.0,3.0,1.0,0.0,2.0,15.0,3.0,1.0,1.0,0.0,2.0,63.0,0.0,0.0,0.0,0.5,0.0,0.0,20.0,1.0,0.6667,0.0
124.0,2.0,1.0,0.0,9.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
125.0,7.0,3.0,0.0,8.0,13.0,0.0,3.0,5.0,5.0,0.166666667,41.0,1.0,1.0,0.814814815,0.47619047600000003,1.0,1.0,4.714285714,1.0,0.7143,1.0
126.0,1.0,1.0,0.0,7.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
128.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
129.0,7.0,1.0,0.0,11.0,14.0,11.0,4.0,7.0,7.0,0.444444444,66.0,1.0,2.0,0.0,0.4,0.0,0.0,8.0,1.0,0.5714,0.0
130.0,8.0,2.0,27.0,32.0,16.0,0.0,27.0,5.0,6.0,0.28571428600000004,47.0,1.0,1.0,0.666666667,0.34375,1.0,1.0,4.75,1.0,0.875,0.0
131.0,12.0,1.0,0.0,20.0,24.0,66.0,7.0,13.0,11.0,2.0,74.0,0.0,0.0,0.0,0.333333333,0.0,0.0,5.166666667,1.0,0.9167,1.0
132.0,4.0,1.0,0.0,8.0,4.0,6.0,5.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
133.0,16.0,1.0,1.0,8.0,31.0,112.0,2.0,6.0,12.0,0.8,150.0,1.0,2.0,0.0,0.26666666699999997,0.0,0.0,8.125,3.0,1.25,1.0
134.0,5.0,1.0,0.0,7.0,17.0,2.0,1.0,6.0,4.0,0.625,68.0,1.0,1.0,0.0,0.4375,0.0,0.0,12.2,5.0,1.4,0.0
135.0,27.0,3.0,0.0,32.0,60.0,245.0,19.0,16.0,24.0,0.835164835,345.0,1.0,1.0,0.8844221109999999,0.16923076899999998,1.0,6.0,11.51851852,3.0,1.0741,0.0
136.0,10.0,1.0,0.0,11.0,18.0,21.0,0.0,11.0,9.0,0.5555555560000001,97.0,1.0,4.0,0.0,0.21111111100000002,0.0,0.0,8.3,1.0,0.9,0.0
137.0,39.0,2.0,0.0,24.0,76.0,641.0,4.0,24.0,37.0,0.904135338,453.0,1.0,1.0,0.4,0.155263158,1.0,1.0,10.25641026,2.0,0.9744,0.0
138.0,7.0,0.0,2.0,11.0,31.0,21.0,2.0,9.0,1.0,1.166666667,163.0,1.0,0.0,0.0,0.6,0.0,0.0,22.14285714,5.0,2.4286,0.0
139.0,19.0,1.0,1.0,15.0,47.0,81.0,7.0,8.0,18.0,0.38888888899999996,474.0,1.0,2.0,0.0,0.31578947399999996,0.0,0.0,23.78947368,8.0,2.1053,1.0
140.0,16.0,2.0,0.0,14.0,33.0,102.0,4.0,13.0,16.0,0.966666667,144.0,1.0,1.0,0.615384615,0.1953125,0.0,0.0,7.375,1.0,0.9375,0.0
141.0,2.0,2.0,0.0,3.0,7.0,1.0,2.0,1.0,1.0,2.0,29.0,0.0,0.0,0.9411764709999999,1.0,0.0,0.0,13.5,1.0,0.5,0.0
142.0,4.0,2.0,0.0,5.0,7.0,4.0,4.0,1.0,2.0,0.8888888890000001,45.0,0.333333333,3.0,0.857142857,0.444444444,1.0,1.0,9.5,1.0,0.5,0.0
143.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,4.0,0.0,2.0,10.0,20.0,6.0,2.0,8.0,1.0,1.333333333,85.0,1.0,0.0,0.0,0.5,0.0,0.0,20.0,5.0,2.0,0.0
145.0,8.0,3.0,0.0,15.0,36.0,0.0,1.0,15.0,5.0,0.642857143,135.0,1.0,1.0,0.7777777779999999,0.35714285700000004,1.0,1.0,15.375,2.0,0.875,0.0
146.0,18.0,3.0,0.0,4.0,35.0,111.0,0.0,4.0,16.0,0.81372549,200.0,1.0,0.0,0.76056338,0.311111111,1.0,2.0,9.777777777999999,5.0,1.2778,0.0
147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,21.0,2.0,0.0,14.0,25.0,198.0,8.0,7.0,16.0,0.8,119.0,1.0,1.0,0.6785714290000001,0.217687075,1.0,3.0,4.619047619,1.0,0.8571,0.0
149.0,4.0,1.0,0.0,0.0,14.0,6.0,0.0,0.0,1.0,2.0,79.0,0.0,0.0,0.0,0.375,0.0,0.0,18.75,5.0,2.0,0.0
150.0,2.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,11.0,0.0,0.0,0.9722222220000001,0.666666667,1.0,1.0,4.5,1.0,0.5,0.0
151.0,15.0,3.0,0.0,15.0,38.0,37.0,3.0,14.0,10.0,0.589285714,217.0,1.0,4.0,0.647058824,0.314285714,1.0,1.0,13.2,5.0,1.4,1.0
152.0,3.0,3.0,0.0,3.0,5.0,3.0,1.0,3.0,1.0,2.0,25.0,0.0,0.0,0.9459459459999999,0.7777777779999999,1.0,2.0,7.333333333,1.0,0.6667,0.0
153.0,26.0,1.0,1.0,9.0,47.0,0.0,4.0,5.0,24.0,0.08,236.0,1.0,1.0,0.0,0.258241758,0.0,0.0,8.038461538,2.0,1.0,1.0
