name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugs
21.0,11.0,6.0,0.0,12.0,63.0,27.0,8.0,8.0,1.0,0.775,559.0,1.0,0.0,0.984871407,0.363636364,0.0,0.0,49.09090909,9.0,1.6364,0.0
22.0,2.0,2.0,0.0,8.0,8.0,1.0,1.0,7.0,1.0,2.0,50.0,0.0,0.0,0.947368421,0.625,1.0,1.0,24.0,1.0,0.5,0.0
23.0,3.0,1.0,0.0,9.0,19.0,3.0,0.0,9.0,2.0,1.0,54.0,1.0,0.0,0.0,0.333333333,0.0,0.0,16.66666667,3.0,1.3333,1.0
24.0,6.0,1.0,3.0,31.0,14.0,7.0,31.0,1.0,6.0,0.6,49.0,1.0,1.0,0.0,0.583333333,0.0,0.0,6.833333333,1.0,0.8333,1.0
25.0,14.0,6.0,0.0,11.0,77.0,51.0,5.0,10.0,1.0,0.817307692,516.0,1.0,1.0,0.980740741,0.5,4.0,12.0,35.28571429,3.0,1.4286,0.0
26.0,3.0,7.0,0.0,5.0,27.0,3.0,1.0,5.0,3.0,1.0,110.0,1.0,0.0,0.996946565,0.666666667,0.0,0.0,35.33333333,1.0,0.6667,0.0
27.0,39.0,7.0,0.0,28.0,155.0,517.0,7.0,26.0,8.0,0.828007519,1788.0,0.892857143,5.0,0.9477503629999999,0.21052631600000002,4.0,8.0,44.12820513,14.0,2.1282,1.0
28.0,3.0,2.0,0.0,5.0,11.0,0.0,1.0,4.0,0.0,0.0,87.0,0.0,1.0,0.7777777779999999,0.444444444,1.0,2.0,27.33333333,7.0,3.0,0.0
29.0,9.0,1.0,0.0,4.0,18.0,0.0,4.0,1.0,8.0,1.015625,368.0,0.10416666699999999,17.0,0.0,0.40625,0.0,0.0,34.55555556,2.0,1.0,0.0
30.0,5.0,2.0,0.0,7.0,24.0,0.0,1.0,6.0,3.0,0.625,99.0,1.0,0.0,0.636363636,0.6,0.0,0.0,18.4,4.0,1.4,0.0
31.0,21.0,1.0,0.0,14.0,53.0,0.0,9.0,7.0,21.0,0.492857143,1726.0,1.0,3.0,0.0,0.25170068,0.0,0.0,80.85714286,31.0,8.5714,1.0
32.0,1.0,1.0,0.0,10.0,2.0,0.0,9.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
33.0,4.0,5.0,0.0,6.0,16.0,0.0,4.0,5.0,2.0,0.5,54.0,1.0,1.0,0.995856354,0.41666666700000005,0.0,0.0,12.0,2.0,1.0,0.0
34.0,28.0,1.0,0.0,7.0,39.0,46.0,3.0,6.0,21.0,0.9027777779999999,1223.0,1.0,3.0,0.0,0.25446428600000004,0.0,0.0,42.10714286,16.0,3.0714,1.0
35.0,9.0,6.0,0.0,4.0,27.0,10.0,2.0,3.0,3.0,0.75,181.0,1.0,0.0,0.988059701,0.5,2.0,4.0,18.44444444,1.0,0.8889,0.0
36.0,57.0,6.0,0.0,132.0,209.0,1298.0,118.0,37.0,42.0,0.948891626,1532.0,0.482758621,9.0,0.920114123,0.083102493,1.0,1.0,25.36842105,19.0,2.5439,1.0
37.0,32.0,1.0,4.0,31.0,70.0,400.0,24.0,14.0,26.0,0.9618768329999999,504.0,0.454545455,0.0,0.0,0.261290323,0.0,0.0,14.40625,5.0,1.5938,0.0
38.0,8.0,3.0,0.0,1.0,14.0,16.0,1.0,1.0,8.0,0.7142857140000001,49.0,1.0,0.0,0.911392405,1.0,0.0,0.0,4.875,1.0,0.875,0.0
39.0,5.0,1.0,0.0,2.0,6.0,10.0,0.0,2.0,5.0,2.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,1.4,1.0,0.8,0.0
40.0,3.0,2.0,0.0,4.0,5.0,3.0,1.0,3.0,0.0,2.0,20.0,0.0,0.0,0.7777777779999999,0.46666666700000003,1.0,2.0,5.666666667,1.0,0.6667,0.0
41.0,4.0,2.0,0.0,4.0,9.0,0.0,1.0,3.0,0.0,0.444444444,80.0,1.0,0.0,0.7,0.35714285700000004,1.0,2.0,18.25,5.0,1.75,0.0
44.0,26.0,1.0,0.0,41.0,73.0,217.0,34.0,16.0,18.0,0.872727273,370.0,1.0,3.0,0.0,0.108571429,0.0,0.0,12.80769231,8.0,1.5,1.0
45.0,14.0,7.0,0.0,15.0,81.0,49.0,3.0,14.0,3.0,0.884615385,864.0,1.0,3.0,0.98048048,0.28571428600000004,1.0,1.0,59.42857143,12.0,1.7143,1.0
46.0,3.0,1.0,0.0,29.0,3.0,3.0,29.0,0.0,3.0,1.5,4.0,0.0,0.0,0.0,0.833333333,0.0,0.0,0.0,1.0,1.0,0.0
47.0,1.0,4.0,0.0,17.0,2.0,0.0,17.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
48.0,13.0,1.0,0.0,9.0,38.0,48.0,4.0,5.0,11.0,0.25,300.0,1.0,1.0,0.0,0.305555556,0.0,0.0,22.0,8.0,2.5385,1.0
49.0,2.0,2.0,0.0,7.0,6.0,1.0,1.0,6.0,1.0,2.0,36.0,0.0,0.0,0.947368421,0.625,1.0,1.0,17.0,1.0,0.5,0.0
50.0,6.0,2.0,0.0,4.0,13.0,0.0,2.0,2.0,5.0,0.4,62.0,1.0,0.0,0.583333333,0.444444444,0.0,0.0,8.833333332999999,1.0,0.8333,0.0
51.0,19.0,5.0,0.0,33.0,76.0,119.0,26.0,16.0,11.0,0.904761905,618.0,0.857142857,3.0,0.973174367,0.203007519,3.0,18.0,30.78947368,6.0,1.4211,1.0
52.0,4.0,2.0,0.0,4.0,16.0,4.0,1.0,4.0,2.0,0.833333333,108.0,0.0,0.0,0.7692307690000001,0.4,0.0,0.0,25.5,3.0,1.75,0.0
53.0,13.0,1.0,0.0,19.0,33.0,40.0,15.0,6.0,13.0,0.7333333329999999,268.0,1.0,3.0,0.0,0.33846153799999995,0.0,0.0,19.23076923,5.0,2.1538,1.0
54.0,5.0,2.0,0.0,7.0,20.0,4.0,1.0,6.0,2.0,0.5,155.0,0.0,0.0,0.818181818,0.36666666700000006,0.0,0.0,29.8,10.0,3.8,0.0
55.0,6.0,6.0,0.0,12.0,35.0,3.0,7.0,5.0,3.0,0.7111111109999999,248.0,0.333333333,0.0,0.994482759,0.342857143,1.0,2.0,38.83333333,10.0,3.0,0.0
57.0,12.0,1.0,0.0,10.0,42.0,66.0,7.0,4.0,12.0,1.0909090909999999,957.0,0.428571429,0.0,0.0,0.239583333,0.0,0.0,78.16666667,27.0,8.4167,1.0
58.0,3.0,6.0,0.0,4.0,18.0,1.0,1.0,3.0,3.0,0.5,302.0,1.0,1.0,0.996987952,1.0,2.0,4.0,95.33333333,2.0,1.3333,0.0
59.0,5.0,1.0,0.0,3.0,12.0,0.0,2.0,1.0,3.0,0.46875,269.0,1.0,0.0,0.0,0.6,0.0,0.0,51.2,10.0,3.8,0.0
60.0,13.0,1.0,0.0,69.0,53.0,38.0,69.0,1.0,7.0,0.892857143,437.0,0.571428571,0.0,0.0,0.17857142899999998,0.0,0.0,31.53846154,7.0,2.3077,0.0
61.0,15.0,3.0,3.0,53.0,23.0,43.0,53.0,1.0,11.0,0.5,154.0,0.0,1.0,0.566666667,0.577777778,1.0,2.0,9.133333333,3.0,1.3333,1.0
62.0,10.0,1.0,0.0,8.0,28.0,3.0,7.0,2.0,8.0,0.583333333,226.0,1.0,1.0,0.0,0.35,0.0,0.0,21.2,5.0,1.8,0.0
64.0,11.0,6.0,0.0,7.0,50.0,25.0,3.0,6.0,1.0,0.716666667,333.0,1.0,0.0,0.9851190479999999,0.5,3.0,5.0,28.72727273,6.0,1.9091,0.0
65.0,2.0,2.0,0.0,7.0,5.0,1.0,2.0,5.0,2.0,1.0,22.0,0.0,0.0,0.947368421,0.625,1.0,1.0,9.5,1.0,0.5,0.0
66.0,5.0,2.0,0.0,3.0,17.0,10.0,1.0,3.0,5.0,2.0,88.0,0.0,0.0,0.84,0.52,1.0,3.0,16.6,2.0,1.0,0.0
68.0,6.0,2.0,0.0,17.0,38.0,15.0,3.0,14.0,1.0,1.114285714,283.0,0.0,0.0,0.7826086959999999,0.611111111,0.0,0.0,45.0,1.0,0.8333,0.0
69.0,18.0,1.0,0.0,12.0,95.0,43.0,4.0,10.0,9.0,0.661764706,747.0,1.0,0.0,0.0,0.10457516300000001,0.0,0.0,40.05555556,17.0,3.0556,1.0
70.0,2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,0.947368421,0.75,0.0,0.0,3.5,1.0,0.5,0.0
71.0,17.0,2.0,0.0,11.0,72.0,98.0,1.0,11.0,8.0,0.879807692,1115.0,1.0,5.0,0.448275862,0.264705882,1.0,2.0,63.05882353,35.0,6.2353,1.0
72.0,3.0,3.0,0.0,3.0,7.0,3.0,0.0,3.0,3.0,2.0,33.0,0.0,0.0,1.0,0.75,0.0,0.0,10.0,0.0,0.0,0.0
73.0,8.0,6.0,0.0,5.0,25.0,24.0,3.0,5.0,8.0,0.857142857,74.0,1.0,2.0,0.989263804,0.625,1.0,1.0,8.0,1.0,0.875,1.0
74.0,7.0,1.0,2.0,5.0,11.0,9.0,2.0,3.0,6.0,0.5,140.0,1.0,0.0,0.0,0.523809524,0.0,0.0,18.85714286,9.0,3.1429,0.0
75.0,10.0,1.0,0.0,10.0,47.0,21.0,4.0,8.0,7.0,0.97008547,1529.0,0.5,2.0,0.0,0.2875,0.0,0.0,149.3,32.0,8.6,1.0
77.0,11.0,1.0,2.0,17.0,20.0,33.0,16.0,1.0,8.0,0.8,90.0,0.0,0.0,0.0,0.386363636,0.0,0.0,6.818181817999999,1.0,0.7273,1.0
78.0,2.0,1.0,0.0,6.0,7.0,0.0,5.0,1.0,2.0,1.761904762,52.0,0.0,3.0,0.0,0.625,0.0,0.0,14.5,1.0,0.5,1.0
79.0,54.0,4.0,0.0,22.0,144.0,1059.0,13.0,15.0,47.0,0.9634814359999999,1085.0,0.677419355,4.0,0.9241773959999999,0.103009259,3.0,25.0,18.51851852,7.0,1.5741,1.0
80.0,3.0,2.0,0.0,11.0,10.0,3.0,4.0,7.0,2.0,2.0,79.0,0.0,0.0,0.9,0.533333333,1.0,1.0,25.33333333,1.0,0.6667,0.0
81.0,9.0,6.0,0.0,8.0,45.0,18.0,4.0,7.0,1.0,0.71875,205.0,1.0,1.0,0.988059701,0.5,4.0,12.0,21.33333333,2.0,1.0,0.0
82.0,11.0,1.0,0.0,27.0,32.0,23.0,22.0,6.0,8.0,0.72,240.0,1.0,1.0,0.0,0.16,0.0,0.0,20.36363636,5.0,1.7273,0.0
83.0,17.0,1.0,0.0,2.0,37.0,100.0,2.0,0.0,16.0,0.7,679.0,0.8,0.0,0.0,0.323529412,0.0,0.0,38.35294118,12.0,2.0,1.0
84.0,3.0,6.0,0.0,4.0,24.0,1.0,1.0,3.0,3.0,0.5,230.0,1.0,1.0,0.996987952,1.0,2.0,4.0,73.0,3.0,1.6667,1.0
85.0,8.0,6.0,0.0,7.0,31.0,20.0,5.0,4.0,1.0,0.761904762,119.0,0.666666667,1.0,0.9910179640000001,0.5,4.0,12.0,13.5,1.0,0.75,0.0
86.0,4.0,2.0,0.0,10.0,24.0,6.0,3.0,7.0,2.0,2.0,171.0,0.0,0.0,0.857142857,0.583333333,1.0,1.0,41.75,1.0,0.75,0.0
87.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,0.875,0.625,0.0,0.0,3.0,1.0,0.5,0.0
88.0,2.0,8.0,0.0,13.0,28.0,1.0,3.0,13.0,2.0,2.0,120.0,0.0,0.0,0.9988358559999999,0.75,3.0,4.0,59.0,8.0,4.0,0.0
89.0,11.0,1.0,0.0,2.0,16.0,35.0,1.0,2.0,11.0,0.6,52.0,1.0,1.0,0.0,0.424242424,0.0,0.0,3.6363636360000005,1.0,0.9091,0.0
90.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,65.0,0.0,0.0,0.875,0.625,0.0,0.0,31.5,5.0,2.5,0.0
91.0,7.0,2.0,0.0,7.0,19.0,5.0,1.0,6.0,7.0,0.80952381,146.0,1.0,0.0,0.7,0.39285714299999996,1.0,1.0,18.85714286,2.0,1.2857,0.0
92.0,18.0,1.0,0.0,14.0,71.0,27.0,6.0,10.0,5.0,0.705882353,1598.0,1.0,2.0,0.0,0.15555555599999998,0.0,0.0,87.38888889,33.0,7.2222,1.0
93.0,4.0,1.0,0.0,14.0,21.0,0.0,5.0,11.0,3.0,0.5555555560000001,298.0,0.333333333,2.0,0.0,0.35714285700000004,0.0,0.0,72.75,2.0,1.0,0.0
94.0,9.0,1.0,0.0,2.0,17.0,2.0,1.0,1.0,6.0,0.6785714290000001,236.0,1.0,0.0,0.0,1.0,0.0,0.0,24.44444444,5.0,2.8889,0.0
95.0,4.0,3.0,0.0,6.0,13.0,0.0,6.0,1.0,3.0,1.222222222,71.0,0.133333333,0.0,0.85,0.5,1.0,1.0,13.0,1.0,0.75,0.0
96.0,2.0,2.0,0.0,11.0,9.0,1.0,3.0,8.0,1.0,2.0,65.0,0.0,0.0,0.947368421,0.625,0.0,0.0,31.5,1.0,0.5,0.0
97.0,5.0,1.0,0.0,1.0,24.0,10.0,1.0,0.0,5.0,2.0,206.0,0.0,0.0,0.0,0.3,0.0,0.0,40.2,6.0,3.0,0.0
98.0,19.0,1.0,0.0,19.0,72.0,91.0,6.0,15.0,9.0,0.708333333,1245.0,0.75,1.0,0.0,0.274853801,0.0,0.0,64.10526316,5.0,1.6316,0.0
99.0,1.0,8.0,0.0,4.0,15.0,0.0,2.0,4.0,1.0,2.0,79.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,0.0,0.0,0.0
100.0,14.0,1.0,0.0,19.0,27.0,0.0,18.0,1.0,10.0,0.653846154,386.0,0.125,1.0,0.0,0.342857143,0.0,0.0,26.0,6.0,2.3571,0.0
101.0,6.0,1.0,3.0,4.0,12.0,15.0,3.0,1.0,6.0,2.0,49.0,0.0,0.0,0.0,0.41666666700000005,0.0,0.0,7.166666667,2.0,1.5,0.0
102.0,12.0,7.0,0.0,12.0,92.0,28.0,4.0,11.0,2.0,0.843434343,1013.0,0.8888888890000001,1.0,0.983433735,0.214285714,0.0,0.0,81.91666667,9.0,2.6667,0.0
104.0,1.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0
105.0,5.0,3.0,0.0,2.0,41.0,4.0,1.0,1.0,5.0,0.65,213.0,1.0,0.0,0.987987988,0.7,2.0,5.0,40.6,2.0,1.0,0.0
107.0,6.0,7.0,0.0,8.0,46.0,9.0,3.0,8.0,3.0,0.8,299.0,1.0,0.0,0.992401216,0.38888888899999996,0.0,0.0,48.33333333,1.0,0.8333,0.0
108.0,6.0,5.0,0.0,11.0,33.0,7.0,5.0,7.0,2.0,0.85,397.0,1.0,3.0,0.993055556,0.3,0.0,0.0,64.5,2.0,1.0,1.0
109.0,1.0,7.0,6.0,9.0,22.0,0.0,7.0,3.0,1.0,2.0,95.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0
110.0,7.0,1.0,0.0,5.0,12.0,13.0,5.0,0.0,6.0,0.5,64.0,1.0,0.0,0.0,0.166666667,0.0,0.0,7.857142857,4.0,1.5714,0.0
111.0,4.0,1.0,0.0,3.0,13.0,4.0,1.0,3.0,3.0,0.666666667,62.0,1.0,0.0,0.0,0.333333333,0.0,0.0,14.25,4.0,2.25,1.0
112.0,17.0,5.0,0.0,15.0,90.0,108.0,3.0,15.0,3.0,0.75,539.0,1.0,3.0,0.974276527,0.22875817,3.0,4.0,30.41176471,15.0,2.5294,1.0
113.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
114.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0.0
115.0,11.0,4.0,0.0,4.0,24.0,23.0,2.0,2.0,10.0,0.533333333,504.0,0.333333333,1.0,0.764705882,0.272727273,2.0,4.0,44.27272727,14.0,3.2727,0.0
116.0,3.0,1.0,0.0,5.0,4.0,3.0,5.0,0.0,2.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,0.0
117.0,86.0,2.0,0.0,8.0,95.0,3655.0,0.0,8.0,84.0,2.0,686.0,0.0,0.0,0.10526315800000001,0.05620155,0.0,0.0,6.976744186,3.0,1.0233,0.0
118.0,2.0,3.0,0.0,5.0,4.0,1.0,1.0,4.0,2.0,2.0,10.0,0.0,0.0,0.857142857,0.75,0.0,0.0,4.0,1.0,0.5,0.0
119.0,7.0,2.0,0.0,7.0,28.0,0.0,1.0,7.0,3.0,0.621212121,559.0,0.636363636,2.0,0.454545455,0.265306122,0.0,0.0,77.28571429,5.0,3.2857,0.0
120.0,21.0,1.0,0.0,17.0,78.0,102.0,11.0,15.0,8.0,0.8615384620000001,528.0,1.0,3.0,0.0,0.23809523800000001,0.0,0.0,23.52380952,5.0,1.5714,1.0
121.0,3.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,0.0,0.5,77.0,1.0,0.0,0.7777777779999999,0.444444444,1.0,2.0,24.0,5.0,2.0,0.0
122.0,2.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
123.0,4.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,59.0,1.0,0.0,0.0,0.666666667,0.0,0.0,13.25,3.0,1.75,0.0
124.0,11.0,4.0,0.0,18.0,26.0,33.0,14.0,5.0,11.0,0.45,141.0,0.0,0.0,0.764705882,0.363636364,1.0,2.0,11.63636364,2.0,1.0,0.0
125.0,5.0,1.0,0.0,3.0,12.0,0.0,2.0,1.0,3.0,0.53125,251.0,1.0,0.0,0.0,0.6,0.0,0.0,47.6,10.0,3.8,0.0
126.0,8.0,2.0,0.0,18.0,38.0,28.0,1.0,17.0,1.0,2.0,269.0,0.0,0.0,0.72,0.363636364,1.0,1.0,32.625,1.0,0.875,0.0
127.0,2.0,2.0,0.0,12.0,19.0,1.0,1.0,11.0,1.0,2.0,89.0,0.0,0.0,0.947368421,0.625,1.0,1.0,43.5,1.0,0.5,0.0
128.0,3.0,2.0,0.0,6.0,9.0,0.0,4.0,2.0,3.0,0.0,34.0,1.0,0.0,0.7142857140000001,0.666666667,1.0,1.0,10.0,1.0,0.6667,0.0
129.0,2.0,2.0,0.0,8.0,5.0,1.0,2.0,6.0,1.0,1.0,19.0,0.0,0.0,0.947368421,0.666666667,0.0,0.0,8.0,1.0,0.5,0.0
130.0,5.0,1.0,0.0,10.0,47.0,0.0,1.0,9.0,1.0,0.7105263159999999,563.0,1.0,2.0,0.0,0.41666666700000005,0.0,0.0,107.8,1.0,0.6,1.0
131.0,5.0,1.0,0.0,6.0,17.0,0.0,3.0,3.0,5.0,0.65625,96.0,0.0,1.0,0.0,0.533333333,0.0,0.0,16.6,2.0,1.0,0.0
132.0,2.0,2.0,0.0,10.0,9.0,1.0,1.0,9.0,1.0,1.0,36.0,0.0,0.0,0.947368421,0.625,1.0,1.0,16.0,1.0,0.5,0.0
133.0,3.0,2.0,0.0,11.0,18.0,3.0,1.0,10.0,1.0,1.0,273.0,0.0,0.0,0.9,0.533333333,1.0,1.0,89.66666667,1.0,0.6667,0.0
134.0,3.0,7.0,0.0,6.0,33.0,3.0,3.0,4.0,3.0,2.0,180.0,0.0,0.0,0.996946565,0.5555555560000001,0.0,0.0,59.0,1.0,0.6667,0.0
136.0,3.0,1.0,0.0,6.0,20.0,3.0,1.0,6.0,1.0,2.0,103.0,0.0,0.0,0.0,0.5555555560000001,0.0,0.0,33.33333333,14.0,5.3333,1.0
137.0,7.0,7.0,0.0,6.0,40.0,9.0,3.0,5.0,4.0,0.611111111,214.0,1.0,1.0,0.993811881,0.3,3.0,13.0,28.71428571,8.0,2.1429,0.0
138.0,114.0,1.0,0.0,184.0,374.0,5427.0,157.0,59.0,79.0,0.923830594,5109.0,1.0,8.0,0.0,0.051769912,0.0,0.0,43.57017544,68.0,4.0614,1.0
139.0,2.0,2.0,0.0,12.0,10.0,1.0,1.0,11.0,1.0,1.125,138.0,0.625,4.0,0.947368421,0.625,1.0,1.0,64.0,1.0,0.5,0.0
140.0,7.0,2.0,0.0,16.0,17.0,19.0,8.0,8.0,6.0,0.333333333,52.0,0.0,0.0,0.75,0.457142857,1.0,1.0,6.285714286,1.0,0.8571,0.0
141.0,6.0,2.0,0.0,4.0,22.0,13.0,1.0,3.0,5.0,0.88,150.0,0.8,0.0,0.807692308,0.541666667,1.0,3.0,23.16666667,4.0,1.6667,1.0
142.0,4.0,1.0,0.0,11.0,28.0,0.0,2.0,9.0,3.0,0.611111111,201.0,0.833333333,3.0,0.0,0.666666667,0.0,0.0,47.75,9.0,2.5,0.0
143.0,9.0,2.0,0.0,18.0,44.0,14.0,4.0,18.0,2.0,0.75,352.0,1.0,4.0,0.384615385,0.23456790100000002,1.0,1.0,37.44444444,11.0,2.7778,0.0
144.0,6.0,1.0,0.0,5.0,18.0,0.0,2.0,3.0,0.0,0.0,176.0,1.0,0.0,0.0,0.583333333,0.0,0.0,28.16666667,3.0,2.1667,0.0
145.0,7.0,2.0,0.0,6.0,18.0,21.0,2.0,4.0,5.0,2.0,63.0,0.0,0.0,0.8888888890000001,0.4,0.0,0.0,8.0,2.0,1.0,0.0
146.0,18.0,2.0,1.0,15.0,53.0,71.0,9.0,10.0,16.0,0.7899159659999999,466.0,1.0,2.0,0.15,0.208333333,0.0,0.0,24.5,14.0,2.5556,0.0
147.0,4.0,1.0,0.0,6.0,22.0,4.0,0.0,6.0,3.0,0.833333333,118.0,1.0,0.0,0.0,0.3,0.0,0.0,28.0,5.0,2.25,0.0
149.0,11.0,1.0,0.0,3.0,16.0,55.0,2.0,1.0,9.0,2.0,456.0,0.0,0.0,0.0,0.363636364,0.0,0.0,40.45454545,6.0,3.5455,0.0
150.0,4.0,3.0,0.0,1.0,8.0,4.0,1.0,0.0,4.0,1.0,83.0,0.0,0.0,0.857142857,0.35,2.0,2.0,18.75,1.0,0.75,0.0
152.0,2.0,2.0,0.0,7.0,7.0,1.0,1.0,6.0,1.0,2.0,30.0,0.0,0.0,0.947368421,0.625,1.0,1.0,14.0,1.0,0.5,0.0
153.0,7.0,6.0,0.0,6.0,38.0,0.0,4.0,4.0,3.0,0.7666666670000001,196.0,1.0,1.0,0.99086758,0.28571428600000004,0.0,0.0,26.28571429,2.0,1.1429,0.0
154.0,5.0,7.0,0.0,8.0,49.0,2.0,1.0,8.0,4.0,0.5,362.0,1.0,1.0,0.99391172,0.46666666700000003,0.0,0.0,70.4,4.0,1.8,0.0
155.0,2.0,2.0,0.0,10.0,9.0,1.0,1.0,9.0,2.0,2.0,107.0,0.0,0.0,0.947368421,0.625,2.0,2.0,52.5,1.0,0.5,0.0
156.0,11.0,2.0,0.0,6.0,31.0,11.0,4.0,4.0,10.0,0.725,232.0,0.75,1.0,0.7,0.425,1.0,3.0,19.72727273,3.0,1.5455,0.0
157.0,6.0,2.0,0.0,5.0,25.0,3.0,1.0,5.0,4.0,0.771428571,215.0,1.0,0.0,0.7222222220000001,0.7222222220000001,1.0,3.0,33.66666667,7.0,3.0,0.0
158.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,0.0
159.0,5.0,1.0,0.0,3.0,23.0,0.0,1.0,2.0,3.0,0.375,239.0,1.0,0.0,0.0,0.5,0.0,0.0,46.0,6.0,3.0,0.0
160.0,2.0,2.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.9,0.75,0.0,0.0,2.0,1.0,0.5,0.0
